,entropy,sum_added_lines,mean_added_lines,sum_added_methods,mean_added_methods,med_added_methods,sum_added_conditionals,mean_added_conditionals,sum_added_calls,mean_added_calls,med_added_calls,mean_added_assignments,med_sloc,sum_wmc,sum_mi,sum_dit,sum_lcom5,sum_tcc,mean_tcc,sum_lcc,target
2857,-0.8625960639829908,-0.12122878232930905,-0.1824308917822829,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.07611845509131616,-0.24555288383723292,-0.23000485595035702,-0.2868456270181153,-0.3962217724163331,-0.32965345277206937,-0.0006919395198069932,-0.1473382488953919,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
6666,-0.8625960639829908,-0.11974349058092919,-0.1701485507528974,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.07611845509131616,-0.24555288383723292,-0.23000485595035702,-0.2868456270181153,-0.4257801508218661,-0.30987285957819405,0.006719546103681315,-0.04254288493538332,-0.051504333611369885,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
5753,0.9697707196484143,-0.1078611565938904,-0.14558386869412643,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.04373207865558554,0.06385795596514397,-0.057331745883651294,-0.17288698312819278,-0.14977620682521503,-0.2868456270181153,-0.1314279658667664,-0.09475890859480038,0.01045406551026097,-0.04254288493538332,0.08775849351547955,0.10575753586246485,0.6756464968969573,0.08176999438619716,0
1629,1.5457693749452381,-0.11974349058092919,-0.19471323281166836,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
4888,0.2465021340986027,-0.09746411435523143,-0.10259567509127725,-0.06361629752379636,-0.014315529128898333,-0.008117263295431379,0.03752337065054581,0.725686777911538,-0.04793839127981886,-0.1002210824191526,-0.06954755770007305,0.871157843749176,0.08779667397427024,-0.2579488024442715,0.011138559250044235,0.06225247902462527,0.1609357313069149,0.07696321297120051,0.5468260622006276,0.008219056382680851,0
4526,-0.8625960639829908,-0.12419936582606875,-0.20699557384105385,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
3523,-0.8625960639829908,-0.12271407407768889,-0.19471323281166836,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
6248,-0.8625960639829908,-0.12419936582606875,-0.20699557384105385,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
3607,-0.8625960639829908,-0.12271407407768889,-0.19471323281166836,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,0.2921561083655304,2.8773686359964494,1.0005914395160433,-0.38023558631944526,0.06225247902462527,-0.05393263029231192,-0.18896910777018455,-0.5798510740513977,-0.19316350455593945,0
8465,-0.8625960639829908,-0.12271407407768889,-0.19471323281166836,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
234,-0.8625960639829908,-0.12122878232930905,-0.1824308917822829,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.04373207865558554,0.06385795596514397,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,0.5447199401598016,-0.22827791265345854,-0.10842112090853104,-0.04254288493538332,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
6227,0.22881637711989192,-0.06775827938763443,0.2597333852755945,-0.06361629752379636,-0.014315529128898333,-0.008117263295431379,0.07815109530361149,1.0566011888847349,0.01781509094700819,1.2077651303435704,1.3745681265524825,3.1871647852837586,-0.06122681715362544,-0.13926524328101977,-0.08876402373636144,-0.1473382488953919,-0.051504333611369885,-0.18118210188481937,-0.5101758476587704,-0.18092675377134673,0
3796,-0.8625960639829908,-0.09152294736171204,0.06321592880542674,-0.03443840990269484,0.06181749393311368,0.0703161749519877,-0.04373207865558554,0.06385795596514397,-0.010364972864489116,0.7717697260893294,0.8931962318016307,-0.2868456270181153,0.3082529129155374,-0.23569563510116176,-0.09549282258717863,-0.1473382488953919,-0.08397081111527625,-0.11988932806428088,0.03824904825715545,-0.07777696385995042,0
4118,1.026529604380031,-0.04696419491031653,-0.15418150741469627,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.0031043540025198642,0.06385795596514397,-0.0009716182606566802,-0.12928744270276868,-0.06954755770007305,-0.2868456270181153,-0.3297154210038838,1.4555450829751748,0.5745498847047252,1.3197968465447285,1.4199916516921296,0.2894442413053189,-0.07642104157642726,0.3266541259884307,0
5001,0.9954342248341591,0.4788290840161505,1.0304502848695334,0.08227314058171124,0.06181749393311368,0.0703161749519877,0.11877881995667716,0.5602295724249394,1.7180122742406791,6.585041782812542,3.2198270564307485,0.2921561083655304,-0.4257801508218661,-0.2678390990412091,0.44172534017329745,0.2718432069446425,0.4288900097457847,0.07566076447868245,0.12534606931668782,0.12075199983197372,0
3800,1.5818788254800744,-0.12271407407768889,-0.20699557384105385,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.393758574215872,-0.28514711808584997,-0.008696571780367025,-0.04254288493538332,-0.08822237552146306,-0.12491631967181638,-0.006730599053390649,-0.12864533382730972,0
6056,-0.8625960639829908,-0.12419936582606875,-0.20699557384105385,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.3272522228034227,-0.3024551371304908,-0.022290800295777458,-0.04254288493538332,-0.09556597602464559,0.16162237313623315,2.5571108292893845,0.28701688470821657,0
7202,1.5266772474784167,-0.11528761533578964,-0.17628972126759015,-0.03443840990269484,-0.014315529128898333,-0.008117263295431379,-0.08435980330865121,-0.26705645500805303,-0.038545036675986424,-0.02755518171011245,0.010681091425068935,-0.2868456270181153,-0.28537785339558425,-0.20355217116111443,0.05985856325412961,-0.04254288493538332,0.10743231494220544,-0.03398173030721039,0.05047906093738579,-0.004591823928045067,0
5024,-0.8625960639829908,-0.09300823911009189,0.05093358777604127,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.04373207865558554,0.06385795596514397,-0.04793839127981886,0.19044252041700804,0.2513670388004949,1.4501595791328217,0.36244327332568127,-0.1664635589225983,-0.11267581998291501,-0.1473382488953919,-0.06942414228219113,-0.09043974192869114,0.3017529689390078,-0.050075040531860605,0
1948,0.8204383127409879,-0.05736123714897548,-0.0780309930325063,-0.005260522281593319,0.1379505169951257,0.1487496131994068,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
470,-0.8625960639829908,-0.10043469785199113,-0.010478117370886142,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.04373207865558554,0.06385795596514397,-0.07611845509131616,-0.24555288383723292,-0.23000485595035702,0.2921561083655304,6.774148189125887,1.4209290448858931,-0.4873423684737958,-0.1473382488953919,-0.05413505072317624,-0.17344175946929435,-0.4409181486024834,-0.17256902958223572,0
6062,-0.8625960639829908,-0.12419936582606875,-0.20699557384105385,-0.06361629752379636,-0.014315529128898333,-0.008117263295431379,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.38636897961448874,-0.3148180078766629,-0.0071512069817066684,-0.04254288493538332,-0.10658138991081288,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
3492,-0.8625960639829908,-0.11974349058092919,-0.1701485507528974,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.47997051123201,-0.31976315617513174,0.03908370893941774,-0.04254288493538332,-0.2718125588091419,0.16162237313623315,2.5571108292893845,0.21605016961601847,0
2671,-0.8625960639829908,-0.1256846575744486,-0.21927791487043932,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
8133,-0.8625960639829908,-0.12122878232930905,-0.1824308917822829,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
2224,1.5600644778395376,-0.11825819883254934,-0.18857206229697562,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
1106,-0.8625960639829908,-0.1108317400906501,-0.09645450457658451,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,0.12843944428187815,-0.2159150419072865,-0.08997847709819923,-0.1473382488953919,-0.07958283779336978,0.08536990447841782,1.8748321595486812,0.11540643400519983,0
8449,-0.8625960639829908,-0.11825819883254934,-0.15786620972351192,-0.06361629752379636,-0.014315529128898333,-0.008117263295431379,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.46519132202924346,-0.3172905820258973,0.02636150202398157,-0.04254288493538332,-0.2350945201818971,0.3439651620887623,4.188646144449182,0.21605015692618018,0
818,1.5818788254800744,-0.1138023235874098,-0.1701485507528974,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.0031043540025198642,0.06385795596514397,-0.04793839127981886,-0.1002210824191526,-0.06954755770007305,-0.2868456270181153,-0.4036113670177163,-0.297509988832022,0.1292613265560358,-0.04254288493538332,0.07438607328370354,0.5263079836467249,2.5571108292893845,0.35798361249025296,0
4523,1.1011575151193183,-0.09003765561333218,-0.12101918663535548,-0.03443840990269484,0.06181749393311368,0.0703161749519877,-0.04373207865558554,0.06385795596514397,-0.038545036675986424,-0.02755518171011245,0.010681091425068935,0.2921561083655304,-0.14743875416976343,0.026397224717685717,0.04117902981622418,0.06225247902462527,0.3650159046531678,0.014407369870371502,-0.0573447791505825,0.06562854784261049,0
7612,-0.8625960639829908,-0.12419936582606875,-0.20699557384105385,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
7530,1.3681376990398662,0.19365306832721924,0.11081000029429548,0.22816257868721884,0.11891726122962269,0.10953289407569725,0.20003426926280854,0.3120437641950417,0.12114199158916499,0.6748818584772758,0.5722816353010628,1.2571590006716062,-0.4060745652181774,0.03628752131462336,0.4991988187159588,0.2718432069446425,0.598764189890655,1.1078855568504078,2.2265102100444523,0.8818923176210156,0
5705,1.5818788254800744,-0.11974349058092919,-0.19471323281166836,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
8441,-0.8625960639829908,-0.11528761533578964,-0.13330152766474096,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.04373207865558554,0.06385795596514397,-0.07611845509131616,-0.24555288383723292,-0.23000485595035702,0.2921561083655304,-0.29276744799696747,-0.3123454337274285,-0.02594179321862282,0.06225247902462527,-0.1396276184379213,0.198090930926739,2.883417892321344,0.1025034127786632,0
888,0.9598035824147518,-0.08409648861981278,-0.04732514045904258,-0.06361629752379636,-0.014315529128898333,-0.008117263295431379,-0.0031043540025198642,0.39477236693834095,0.027208445550840624,0.4811061232531687,0.5722816353010628,-0.2868456270181153,-0.01565765044509536,-0.10217663104250362,-0.01989272078855361,0.16704784298463385,0.13731180287467387,-0.11944838237174385,-0.33188281340046777,-0.14466536320503987,0
2437,1.5291987520261265,-0.08112590512305308,-0.03504279942965711,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
817,0.32875180225683365,0.01393276677325733,0.16556877071697237,0.11145102820281276,0.44248260924317373,0.4624833661890831,0.07815109530361149,0.39477236693834095,0.29022237445814886,2.515751343106293,2.8186838108050387,0.871157843749176,-0.28660945249581476,-0.22580533850422413,0.06150324859713174,0.16704784298463385,0.11862257333287864,-0.12291255479808973,-0.3473808752757238,-0.14736183328782157,0
3414,-0.8625960639829908,-0.12419936582606875,-0.20699557384105385,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
2341,-0.8625960639829908,-0.12419936582606875,-0.20699557384105385,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.07611845509131616,-0.24555288383723292,-0.23000485595035702,-0.2868456270181153,0.022521921662051466,-0.2159150419072865,-0.07954125073695348,-0.1473382488953919,-0.08142272986279063,-0.09396925564363479,0.27017219569126194,-0.1248327179142797,0
8021,1.4719611496138818,0.08671206244386999,0.36618034086360185,0.0239173653395082,0.06181749393311368,0.0703161749519877,0.2406619939158742,0.6153819742538056,0.01781509094700819,0.14199858661098125,-0.06954755770007305,0.871157843749176,-0.4750441148310878,0.011561779822279256,0.21676663301136917,0.16704784298463385,-0.058643951047861104,-0.18554754962641457,-0.5492362470187441,-0.1793358509523704,0
3167,1.2220337600536335,-0.09152294736171204,-0.12511330031181728,0.0239173653395082,0.21408354005713767,0.22718305144682588,-0.0031043540025198642,0.39477236693834095,-0.057331745883651294,0.04511071899892771,0.09090974055021092,0.2921561083655304,0.5989103005699455,0.07584870770237392,-0.16500462017153192,0.06225247902462527,-0.060575854791564576,-0.1497812517368473,-0.22921274384338053,-0.14588011225124722,0
7227,-0.8625960639829908,-0.11974349058092919,-0.1701485507528974,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
6449,-0.8625960639829908,-0.11825819883254934,-0.15786620972351192,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.0031043540025198642,0.39477236693834095,-0.04793839127981886,0.19044252041700804,0.2513670388004949,-0.2868456270181153,3.266553951669301,0.3107432518796429,-0.2587431881580035,-0.04254288493538332,-0.07099589129626009,-0.14624906030068302,-0.19760801134415729,-0.14072568711368952,0
1264,-0.5976756782123905,0.10007968817928864,0.7141800033628573,0.11145102820281276,0.44248260924317373,0.4624833661890831,-0.0031043540025198642,0.39477236693834095,0.23386224683515422,4.550396562959418,5.065085986309014,2.6081630499001127,-0.178228731675527,-0.010691387520830436,-0.003312699093266714,-0.04254288493538332,0.14682871465973746,-0.1028534516856248,-0.25764018603207467,-0.07210800067686098,0
5086,-0.8625960639829908,-0.12419936582606875,-0.20699557384105385,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
4449,-0.8625960639829908,-0.12419936582606875,-0.20699557384105385,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.04373207865558554,0.06385795596514397,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,3.9488598531970216,1.539612604049145,-0.48980809505816364,0.06225247902462527,-0.053658118511110596,-0.1854408177779144,-0.5482812502180444,-0.18939473124108028,0
4945,1.4359093509020728,-0.09152294736171204,-0.0780309930325063,-0.06361629752379636,-0.014315529128898333,-0.008117263295431379,-0.08435980330865121,-0.26705645500805303,-0.0009716182606566802,0.2631084211260482,0.3315956879256369,-0.2868456270181153,0.07917548027265643,-0.11453950178867567,-0.0008362169260799154,0.06225247902462527,0.11696946220465883,0.11574957690537334,0.720349026472381,0.08967682403436629,0
4045,-0.8625960639829908,-0.12122878232930905,-0.1824308917822829,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,1.1777618776783005,0.5431652219076775,-0.2663762987730451,-0.1473382488953919,-0.0639554290121176,0.06223551801983018,1.667834291859125,0.01484781072601,0
7062,0.9951733289859831,-0.08409648861981278,-0.13330152766474096,-0.03443840990269484,0.06181749393311368,0.0703161749519877,-0.04373207865558554,0.06385795596514397,-0.029151682072153986,0.04511071899892771,0.09090974055021092,0.5816569760573532,0.3944648499316754,0.4269542368936602,-0.10765983802797661,-0.04254288493538332,-0.056573156555065764,-0.18496994437316594,-0.5440680504900495,-0.1894478247313633,1
8738,-0.8625960639829908,-0.10340528134875084,-0.03504279942965711,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.04793839127981886,0.19044252041700804,0.2513670388004949,-0.2868456270181153,1.7048862925769728,0.1673339512240471,-0.2116729643784708,-0.1473382488953919,-0.07034647823051926,-0.15542412737648068,-0.27970309192900533,-0.15604561494059935,0
1228,-0.8625960639829908,-0.12419936582606875,-0.20699557384105385,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
5842,-0.8625960639829908,-0.06775827938763443,0.2597333852755945,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.057331745883651294,0.04511071899892771,0.09090974055021092,-0.2868456270181153,1.4314712923257924,0.14013563558246858,-0.20112662594400768,-0.04254288493538332,-0.06653712663197349,-0.14248423317266026,-0.1639217413790759,-0.1479784626686118,0
5478,-0.8625960639829908,-0.12271407407768889,-0.19471323281166836,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.30262024079881183,-0.2678390990412091,-0.03151773316503373,-0.1473382488953919,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
5141,-0.8625960639829908,-0.10191998960037099,-0.022760458400271622,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.057331745883651294,0.04511071899892771,0.09090974055021092,-0.2868456270181153,0.00035313785790169673,-0.16399098477336388,-0.08954001208054051,-0.1473382488953919,-0.06461792094578842,-0.12180177530816236,0.021137183100892076,-0.07553049447762623,0
52,1.2738286620309458,-0.10191998960037099,-0.12101918663535548,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.04373207865558554,0.06385795596514397,-0.038545036675986424,0.3357743218350884,0.41182433705077887,0.871157843749176,2.1581147614618126,0.11293731994089008,-0.20967522011954456,-0.1473382488953919,-0.060502424039090154,-0.025565909278632087,0.882219844576702,-0.006477654451137371,0
5883,-0.8625960639829908,-0.038052444420037426,0.5053802058633041,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.04373207865558554,0.06385795596514397,-0.07611845509131616,-0.24555288383723292,-0.23000485595035702,-0.2868456270181153,0.10627066047772837,-0.1936618745641768,-0.09529329585015651,-0.04254288493538332,-0.09281212583595214,0.0356400648024311,1.4298680887746513,0.03024638223948123,0
6911,-0.8625960639829908,-0.1138023235874098,-0.12101918663535548,-0.06361629752379636,-0.014315529128898333,-0.008117263295431379,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.17699713257529648,-0.27278424733967793,-0.05554905758452402,-0.04254288493538332,-0.06068384737174155,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
159,0.29926600988388613,-0.08855236386495234,-0.11692507295889364,-0.06361629752379636,-0.014315529128898333,-0.008117263295431379,-0.04373207865558554,0.06385795596514397,-0.029151682072153986,-0.1002210824191526,-0.06954755770007305,1.4501595791328217,0.4043176427335197,-0.015636535819299257,0.02353918626508736,0.06225247902462527,0.1405245558721519,-0.02072043619469195,0.10980761950990864,-0.029603869147786437,0
6780,1.5108682830706825,-0.12122878232930905,-0.2008544033263611,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.04373207865558554,0.06385795596514397,-0.07611845509131616,-0.24555288383723292,-0.23000485595035702,-0.2868456270181153,0.8686305035204344,-0.1664635589225983,-0.021959491484487666,-0.04254288493538332,0.16574405366627823,-0.14054570565771238,-0.1465765196776034,-0.14892154210494082,0
1587,-0.8625960639829908,-0.12271407407768889,-0.19471323281166836,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
1589,0.6970837184774443,0.00799159977973793,-0.03504279942965711,0.1406289158239143,0.5186156323051857,0.5409168044365023,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
5574,-0.27031889185799085,0.022844517263536434,0.39483913659883474,-0.005260522281593319,0.1379505169951257,0.1487496131994068,-0.0031043540025198642,0.39477236693834095,0.13992870079682984,1.3530969317616506,1.5350254248027666,-0.2868456270181153,1.938890121620776,1.757199129181773,-0.36900356489815506,0.2718432069446425,0.11199673479862529,0.08383605522483253,0.577573877666043,0.16092426293606138,0
5307,-0.8625960639829908,-0.12419936582606875,-0.20699557384105385,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
6177,-0.8625960639829908,-0.12419936582606875,-0.20699557384105385,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.5292344752412317,-0.3469614718167102,-0.13403596997857195,-0.25213361285540054,-0.2718125588091419,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
3858,1.3368049611060275,-0.11528761533578964,-0.17628972126759015,-0.06361629752379636,-0.014315529128898333,-0.008117263295431379,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.307546637199734,-0.2950374146827876,-0.027521163454913494,0.16704784298463385,-0.10658138991081288,0.08868525755522146,1.904496703225465,0.017343354668025467,0
7905,1.5818788254800744,-0.11974349058092919,-0.20699557384105385,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,-0.4996760968356987,-0.3345986010705382,0.07792745623585495,-0.1473382488953919,-0.051504333611369885,-0.2030632373742587,-0.7059600927714776,-0.2097501590066851,0
5384,-0.8625960639829908,-0.12419936582606875,-0.20699557384105385,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.08435980330865121,-0.26705645500805303,-0.0855118096951486,-0.3908846852553133,-0.390462154200641,-0.2868456270181153,4.26168602465558,1.697857349600147,-0.5210445491436329,0.16704784298463385,-0.053245254367951016,-0.18890048454092787,-0.5792370589723493,-0.19365890394598792,0
2828,-0.8625960639829908,-0.11825819883254934,-0.15786620972351192,-0.09279418514489787,-0.09044855219091034,-0.08655070154285047,-0.04373207865558554,0.06385795596514397,-0.057331745883651294,0.04511071899892771,0.09090974055021092,-0.2868456270181153,0.1038074622772673,-0.035417129013174536,-0.12089542048571306,-0.1473382488953919,-0.06035392110995333,-0.17459110507345316,-0.45120206469963653,-0.18004315953822358,0
436,1.1155391078712613,0.2099912775593976,-0.005754140051891743,0.2865183539294219,0.10749730777032089,0.0703161749519877,0.9313333130179906,0.7670510792831876,0.8068568776689327,1.1431732186022012,0.41182433705077887,1.1606587114409987,1.090318341561932,3.6215200377045185,-0.3637422100810108,1.1102061186247112,1.3791066115500155,0.7607023203722618,0.2521971304275695,0.778580443181066,0
